yearRequest,monthRequest,dateRequest,yearClosed,monthClosed,dateClosed,srvrequestid,caseagedays,status,servicename,latitude,longitude,district
2021,Jan,2021-01-29,2021,Jan,2021-01-30,3225381,0,Closed,Pothole,32.5831497,-117.09617,8
2021,Jan,2021-01-29,2021,Feb,2021-02-03,3225402,4,Closed,Pothole,32.75973,-117.06614,9
2021,Jan,2021-01-29,2021,Mar,2021-03-17,3225403,46,Closed,Pothole,32.7551799,-117.05055,9
2021,Jan,2021-01-29,2021,Feb,2021-02-19,3225404,21,Closed,Pothole,32.7554583,-117.05551,9
2021,Jan,2021-01-29,2021,Feb,2021-02-19,3225405,21,Closed,Pothole,32.755375,-117.05616,9
2021,Jan,2021-01-29,2021,Feb,2021-02-19,3225406,21,Closed,Pothole,32.7552416,-117.05661,9
2021,Jan,2021-01-29,2021,Feb,2021-02-19,3225407,21,Closed,Pothole,32.7553466,-117.05631,9
2021,Jan,2021-01-29,2021,Feb,2021-02-19,3225408,21,Closed,Pothole,32.7554583,-117.05551,9
2021,Jan,2021-01-30,2021,Feb,2021-02-01,3225439,2,Closed,Pothole,32.750432,-117.15879,3
2021,Jan,2021-01-31,2021,Feb,2021-02-10,3226207,10,Closed,Pothole,32.8008671,-117.06169,7
2021,Jan,2021-01-30,2021,Feb,2021-02-01,3225619,2,Closed,Pothole,32.91928,-117.12718,6
2021,Jan,2021-01-30,2021,Feb,2021-02-09,3225780,10,Closed,Pothole,32.7126787,-117.08429,4
2021,Jan,2021-01-30,2021,Mar,2021-03-08,3225796,37,Closed,Pothole,32.5684963,-117.01389,8
2021,Jan,2021-01-30,2021,Feb,2021-02-05,3225825,6,Closed,Pothole,32.714625,-117.14944,3
2021,Jan,2021-01-30,2021,Feb,2021-02-05,3225892,6,Closed,Pothole,32.7590952,-117.12497,3
2021,Jan,2021-01-30,2021,Feb,2021-02-05,3225894,6,Closed,Pothole,32.7590265,-117.12406,3
2021,Jan,2021-01-30,2021,Feb,2021-02-10,3225930,11,Closed,Pothole,32.8029711,-117.00798,7
2021,Jan,2021-01-30,2021,Feb,2021-02-01,3225944,2,Closed,Pothole,32.8073128,-117.21308,2
2021,Jan,2021-01-30,2021,Feb,2021-02-22,3225955,23,Closed,Pothole,32.9094441,-117.10096,5
2021,Jan,2021-01-30,2021,Feb,2021-02-22,3225956,23,Closed,Pothole,32.9094238,-117.10099,5
2021,Jan,2021-01-30,2021,Jan,2021-01-30,3225957,0,Referred,Pothole,32.7522711,-117.13263,3
2021,Jan,2021-01-30,2021,Feb,2021-02-03,3226034,4,Closed,Pothole,32.7579766,-117.0906,9
2021,Jan,2021-01-30,2021,Feb,2021-02-01,3226060,2,Closed,Pothole,32.7500027,-117.1602,3
2021,Jan,2021-01-30,2021,Feb,2021-02-22,3226085,23,Closed,Pothole,32.7410137,-117.12213,3
2021,Jan,2021-01-30,2021,Feb,2021-02-17,3226167,18,Closed,Pothole,32.8449512,-117.20009,6
2021,Jan,2021-01-30,2021,Feb,2021-02-18,3226168,19,Closed,Pothole,32.5764881,-117.08017,8
2021,Jan,2021-01-30,2021,Feb,2021-02-01,3226169,1,Closed,Pothole,32.8060744,-117.21945,2
2021,Jan,2021-01-30,2021,Feb,2021-02-01,3226170,1,Closed,Pothole,32.8069163,-117.21482,2
2021,Jan,2021-01-31,2021,Feb,2021-02-01,3226173,1,Closed,Pothole,32.806402,-117.21322,2
2021,Jan,2021-01-31,2021,Feb,2021-02-01,3226203,1,Closed,Pothole,32.7328428,-117.15811,3
2021,Jan,2021-01-31,2021,Feb,2021-02-10,3226204,10,Closed,Pothole,32.8008715,-117.06172,7
2021,Jan,2021-01-31,2021,Feb,2021-02-10,3226205,10,Closed,Pothole,32.800875,-117.06171,7
2021,Jan,2021-01-31,2021,Feb,2021-02-10,3226208,10,Closed,Pothole,32.8008735,-117.06168,7
2021,Jan,2021-01-31,2021,Feb,2021-02-10,3226210,10,Closed,Pothole,32.8007754,-117.06168,7
2021,Jan,2021-01-31,,,,3226241,57,In Process,Pothole,32.7510948,-117.15178,3
2021,Jan,2021-01-31,2021,Feb,2021-02-17,3226266,17,Closed,Pothole,32.8355929,-117.21217,6
2021,Jan,2021-01-31,2021,Feb,2021-02-03,3226309,3,Closed,Pothole,32.7528524,-117.15803,3
2021,Jan,2021-01-31,2021,Feb,2021-02-05,3226385,5,Closed,Pothole,32.7332179,-117.11546,3
2021,Jan,2021-01-31,2021,Feb,2021-02-01,3226386,1,Closed,Pothole,32.7332271,-117.11546,3
2021,Jan,2021-01-31,2021,Feb,2021-02-01,3226387,1,Closed,Pothole,32.7332212,-117.11541,3
2021,Jan,2021-01-31,2021,Feb,2021-02-08,3226404,8,Closed,Pothole,32.7164283,-117.14688,3
2021,Jan,2021-01-31,2021,Feb,2021-02-17,3226463,17,Closed,Pothole,32.8226578,-117.17489,6
2021,Jan,2021-01-31,2021,Feb,2021-02-03,3226586,3,Closed,Pothole,32.7959177,-117.00989,7
2021,Jan,2021-01-31,2021,Feb,2021-02-01,3226701,1,Closed,Pothole,32.7475651,-117.22131,2
2021,Jan,2021-01-31,2021,Feb,2021-02-01,3226703,1,Closed,Pothole,32.7475823,-117.2212,2
2021,Jan,2021-01-31,2021,Feb,2021-02-01,3226705,1,Closed,Pothole,32.7475261,-117.22107,2
2021,Jan,2021-01-31,2021,Feb,2021-02-05,3226712,5,Closed,Pothole,32.7604859,-117.13579,3
2021,Jan,2021-01-31,2021,Feb,2021-02-05,3226742,5,Closed,Pothole,32.7104767,-117.15513,3
2021,Jan,2021-01-31,2021,Feb,2021-02-03,3226747,3,Closed,Pothole,32.7351526,-117.09548,9
2021,Jan,2021-01-31,2021,Feb,2021-02-01,3226760,1,Closed,Pothole,32.8068107,-117.21562,2
2021,Jan,2021-01-31,2021,Jan,2021-01-31,3226766,0,Referred,Pothole,32.7451442,-117.24492,2
2021,Jan,2021-01-31,2021,Feb,2021-02-09,3226768,9,Closed,Pothole,32.7993304,-117.15902,7
2021,Jan,2021-01-31,2021,Mar,2021-03-02,3226769,30,Closed,Pothole,32.8326607,-117.15328,6
2021,Jan,2021-01-31,2021,Feb,2021-02-01,3226770,1,Closed,Pothole,32.820355,-117.17302,6
2021,Jan,2021-01-31,2021,Feb,2021-02-05,3226799,5,Closed,Pothole,32.6959932,-117.11459,9
2021,Jan,2021-01-31,2021,Jan,2021-01-31,3226839,0,Closed,Pothole,32.7156333,-117.1276,3
2021,Jan,2021-01-31,2021,Feb,2021-02-01,3226858,1,Closed,Pothole,33.0401107,-117.05326,5
2021,Jan,2021-01-31,2021,Feb,2021-02-01,3226862,1,Closed,Pothole,33.0401966,-117.05351,5
2021,Jan,2021-01-31,2021,Feb,2021-02-23,3226923,23,Closed,Pothole,32.8927146,-117.19935,6
2021,Jan,2021-01-31,2021,Feb,2021-02-01,3226950,1,Closed,Pothole,32.833197,-117.16107,6
2021,Jan,2021-01-31,2021,Feb,2021-02-01,3226957,1,Closed,Pothole,32.8486294,-117.26328,1
2021,Feb,2021-02-01,2021,Feb,2021-02-01,3227208,0,Closed,Pothole,32.8102937,-117.1407,6
2021,Feb,2021-02-01,2021,Feb,2021-02-01,3227209,0,Closed,Pothole,32.8086624,-117.14426,7
2021,Feb,2021-02-01,2021,Feb,2021-02-01,3227210,0,Closed,Pothole,32.8085104,-117.1442,7
2021,Feb,2021-02-01,2021,Feb,2021-02-01,3227214,0,Closed,Pothole,32.8092407,-117.13989,7
2021,Feb,2021-02-01,2021,Feb,2021-02-01,3227215,0,Closed,Pothole,32.7634538,-117.06663,9
2021,Feb,2021-02-01,2021,Feb,2021-02-01,3227218,0,Closed,Pothole,32.7639971,-117.06706,9
2021,Feb,2021-02-01,2021,Feb,2021-02-01,3227302,0,Closed,Pothole,32.7151585,-117.12689,3
2021,Feb,2021-02-01,,,,3227374,56,In Process,Pothole,32.9470983,-117.09619,5
2021,Feb,2021-02-01,2021,Mar,2021-03-08,3227444,35,Closed,Pothole,32.5820357,-117.08436,8
2021,Feb,2021-02-01,2021,Feb,2021-02-18,3227663,17,Closed,Pothole,32.5764383,-117.0802,8
2021,Feb,2021-02-01,2021,Mar,2021-03-26,3227677,53,Closed,Pothole,32.8198805,-117.15535,6
2021,Feb,2021-02-01,2021,Feb,2021-02-22,3227679,21,Closed,Pothole,32.8327399,-117.14495,6
2021,Feb,2021-02-01,2021,Feb,2021-02-18,3227715,17,Closed,Pothole,32.6936202,-117.14082,8
2021,Feb,2021-02-01,2021,Feb,2021-02-01,3227733,0,Closed,Pothole,32.7276953,-117.17924,2
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3227753,1,Closed,Pothole,32.5764863,-117.08433,8
2021,Feb,2021-02-01,2021,Feb,2021-02-18,3227773,17,Closed,Pothole,32.6936202,-117.14082,8
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3227799,1,Closed,Pothole,32.6923163,-117.13918,8
2021,Feb,2021-02-01,2021,Mar,2021-03-23,3227835,50,Closed,Pothole,32.8235825,-117.15515,6
2021,Feb,2021-02-01,2021,Feb,2021-02-18,3227848,17,Closed,Pothole,32.7458919,-117.21669,2
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3227851,1,Closed,Pothole,32.8276297,-117.20492,6
2021,Feb,2021-02-01,2021,Feb,2021-02-17,3227852,16,Closed,Pothole,32.7790388,-117.16883,7
2021,Feb,2021-02-01,2021,Mar,2021-03-01,3227855,28,Closed,Pothole,32.8381835,-117.21558,2
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3227925,1,Closed,Pothole,32.7328291,-117.11718,3
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3227927,1,Closed,Pothole,32.7327174,-117.11768,3
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3227943,1,Closed,Pothole,32.7525805,-117.22884,2
2021,Feb,2021-02-01,2021,Feb,2021-02-08,3227978,7,Closed,Pothole,32.7212832,-117.12113,3
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3228031,1,Closed,Pothole,32.8068273,-117.215,2
2021,Feb,2021-02-01,2021,Feb,2021-02-05,3228039,4,Closed,Pothole,32.9561315,-117.11018,5
2021,Feb,2021-02-01,2021,Feb,2021-02-03,3228041,2,Closed,Pothole,32.8063238,-117.21903,2
2021,Feb,2021-02-01,2021,Feb,2021-02-04,3228058,3,Closed,Pothole,32.8063836,-117.21327,2
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3228069,1,Closed,Pothole,32.8203741,-117.16853,6
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3228073,1,Closed,Pothole,32.8203573,-117.17116,6
2021,Feb,2021-02-01,2021,Feb,2021-02-24,3228076,23,Closed,Pothole,32.8203666,-117.17791,6
2021,Feb,2021-02-01,,,,3228082,55,In Process,Pothole,32.8230321,-117.15937,6
2021,Feb,2021-02-01,2021,Feb,2021-02-18,3228106,17,Closed,Pothole,32.8020539,-117.03984,7
2021,Feb,2021-02-01,2021,Mar,2021-03-26,3228119,53,Closed,Pothole,32.910168,-117.15529,6
2021,Feb,2021-02-01,2021,Feb,2021-02-09,3228135,8,Closed,Pothole,32.6785986,-117.06276,4
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3228171,1,Closed,Pothole,32.8199006,-117.16957,6
2021,Feb,2021-02-01,2021,Feb,2021-02-17,3228189,16,Closed,Pothole,32.8140908,-117.15132,6
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3228199,1,Closed,Pothole,32.8105631,-117.18302,6
2021,Feb,2021-02-01,2021,Feb,2021-02-17,3228205,16,Closed,Pothole,32.8143953,-117.15128,6
2021,Feb,2021-02-01,2021,Feb,2021-02-18,3228239,17,Closed,Pothole,32.7954113,-117.05664,7
2021,Feb,2021-02-01,,,,3228279,55,In Process,Pothole,32.8674834,-117.24293,1
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3228318,1,Closed,Pothole,32.7147866,-117.13371,3
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3228362,1,Closed,Pothole,32.8067047,-117.21587,2
2021,Feb,2021-02-01,2021,Feb,2021-02-18,3228424,17,Closed,Pothole,32.9192698,-117.14254,6
2021,Feb,2021-02-01,2021,Feb,2021-02-22,3228442,21,Closed,Pothole,32.8316599,-117.13819,6
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3228448,1,Closed,Pothole,32.7503541,-117.16016,3
2021,Feb,2021-02-01,2021,Feb,2021-02-11,3228452,10,Closed,Pothole,32.751506,-117.13536,3
2021,Feb,2021-02-01,2021,Mar,2021-03-19,3228457,46,Closed,Pothole,32.8307902,-117.13157,6
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3228459,1,Closed,Pothole,32.8310858,-117.12716,6
2021,Feb,2021-02-01,2021,Feb,2021-02-05,3228460,4,Closed,Pothole,32.7666559,-117.10524,9
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3228463,1,Closed,Pothole,32.7552129,-117.13884,3
2021,Feb,2021-02-09,2021,Feb,2021-02-10,3237902,1,Closed,Pothole,32.831745,-117.13826,6
2021,Feb,2021-02-01,2021,Feb,2021-02-04,3228465,3,Closed,Pothole,32.7209648,-117.10248,9
2021,Feb,2021-02-01,2021,Feb,2021-02-18,3228493,17,Closed,Pothole,32.7940195,-117.01761,7
2021,Feb,2021-02-01,2021,Feb,2021-02-02,3228494,1,Closed,Pothole,32.7925547,-117.01915,7
2021,Feb,2021-02-01,2021,Mar,2021-03-02,3228550,29,Closed,Pothole,32.9091594,-117.13129,6
2021,Feb,2021-02-01,2021,Feb,2021-02-22,3228571,21,Closed,Pothole,32.8440473,-117.24687,1
2021,Feb,2021-02-02,2021,Feb,2021-02-09,3228615,7,Closed,Pothole,32.798421,-117.14519,7
2021,Feb,2021-02-02,2021,Feb,2021-02-02,3228618,0,Referred,Pothole,32.7894501,-117.14509,7
2021,Feb,2021-02-02,2021,Feb,2021-02-02,3228620,0,Closed,Pothole,32.8097231,-117.14569,6
2021,Feb,2021-02-02,2021,Feb,2021-02-02,3228621,0,Closed,Pothole,32.8095604,-117.14814,7
2021,Feb,2021-02-02,2021,Feb,2021-02-05,3228630,3,Closed,Pothole,32.768383,-117.08021,9
2021,Feb,2021-02-02,2021,Mar,2021-03-19,3228754,45,Closed,Pothole,32.8315042,-117.13238,6
2021,Feb,2021-02-02,2021,Feb,2021-02-19,3228763,17,Closed,Pothole,32.7949989,-117.24333,2
2021,Feb,2021-02-02,2021,Feb,2021-02-08,3228807,6,Closed,Pothole,32.7265065,-117.11719,3
2021,Feb,2021-02-02,2021,Feb,2021-02-08,3228809,6,Closed,Pothole,32.7356225,-117.11945,3
2021,Feb,2021-02-02,2021,Feb,2021-02-11,3228813,9,Closed,Pothole,32.7259127,-117.11871,3
2021,Feb,2021-02-02,2021,Feb,2021-02-11,3228815,9,Closed,Pothole,32.7259185,-117.11873,3
2021,Feb,2021-02-02,2021,Feb,2021-02-11,3228866,9,Closed,Pothole,32.727255,-117.15956,3
2021,Feb,2021-02-02,2021,Feb,2021-02-18,3228875,16,Closed,Pothole,32.8067933,-117.21502,2
2021,Feb,2021-02-02,2021,Feb,2021-02-09,3229023,7,Closed,Pothole,32.8003904,-117.05758,7
2021,Feb,2021-02-02,2021,Feb,2021-02-22,3229179,20,Closed,Pothole,32.8507638,-117.24989,1
2021,Feb,2021-02-02,2021,Feb,2021-02-02,3229186,0,Closed,Pothole,32.9169401,-117.11538,5
2021,Feb,2021-02-02,2021,Feb,2021-02-03,3229227,1,Closed,Pothole,32.7098815,-117.05096,4
2021,Feb,2021-02-02,2021,Feb,2021-02-02,3229232,0,Closed,Pothole,32.8287341,-117.12561,6
2021,Feb,2021-02-02,2021,Feb,2021-02-02,3229245,0,Closed,Pothole,32.8088327,-117.11909,6
2021,Feb,2021-02-02,2021,Feb,2021-02-02,3229266,0,Closed,Pothole,32.8202924,-117.16912,6
2021,Feb,2021-02-02,2021,Feb,2021-02-19,3229313,17,Closed,Pothole,32.7829794,-117.09755,7
2021,Feb,2021-02-03,2021,Feb,2021-02-23,3230127,20,Closed,Pothole,32.8836367,-117.15356,6
2021,Feb,2021-02-02,2021,Feb,2021-02-02,3229354,0,Referred,Pothole,32.9288728,-117.15067,6
2021,Feb,2021-02-02,2021,Feb,2021-02-17,3229395,15,Closed,Pothole,32.8486932,-117.20385,1
2021,Feb,2021-02-02,2021,Feb,2021-02-08,3229411,6,Closed,Pothole,32.7083708,-117.14856,3
2021,Feb,2021-02-02,2021,Feb,2021-02-24,3229416,22,Closed,Pothole,32.7086654,-117.13599,8
2021,Feb,2021-02-02,2021,Feb,2021-02-03,3229434,1,Closed,Pothole,32.8413375,-117.25138,1
2021,Feb,2021-02-02,2021,Feb,2021-02-18,3229445,16,Closed,Pothole,32.7970125,-117.01874,7
2021,Feb,2021-02-02,2021,Feb,2021-02-19,3229568,17,Closed,Pothole,32.7922256,-117.25218,2
2021,Feb,2021-02-02,2021,Feb,2021-02-19,3229616,17,Closed,Pothole,32.7805344,-117.10141,7
2021,Feb,2021-02-02,2021,Feb,2021-02-09,3229619,7,Closed,Pothole,32.7815484,-117.10082,7
2021,Feb,2021-02-02,2021,Feb,2021-02-09,3229623,7,Closed,Pothole,32.7823911,-117.09974,7
2021,Feb,2021-02-02,2021,Feb,2021-02-02,3229668,0,Closed,Pothole,32.9402884,-117.14986,6
2021,Feb,2021-02-02,2021,Mar,2021-03-02,3229707,28,Closed,Pothole,32.7490645,-117.08349,9
2021,Feb,2021-02-02,2021,Mar,2021-03-02,3229709,28,Closed,Pothole,32.7490564,-117.08338,9
2021,Feb,2021-02-02,2021,Feb,2021-02-18,3229716,16,Closed,Pothole,32.8067823,-117.21547,2
2021,Feb,2021-02-02,2021,Feb,2021-02-24,3229764,22,Closed,Pothole,32.7138637,-117.12531,8
2021,Feb,2021-02-02,2021,Feb,2021-02-22,3229783,20,Closed,Pothole,32.8287796,-117.08133,7
2021,Feb,2021-02-02,2021,Feb,2021-02-03,3229850,1,Closed,Pothole,32.8082135,-117.04097,7
2021,Feb,2021-02-02,2021,Feb,2021-02-05,3229855,3,Closed,Pothole,32.7351107,-117.0948,9
2021,Feb,2021-02-02,2021,Feb,2021-02-18,3229888,16,Closed,Pothole,32.8067626,-117.21567,2
2021,Feb,2021-02-02,2021,Feb,2021-02-03,3229895,0,Closed,Pothole,32.8072046,-117.21277,2
2021,Feb,2021-02-02,2021,Feb,2021-02-04,3229951,2,Closed,Pothole,32.7104953,-117.13396,8
2021,Feb,2021-02-02,2021,Feb,2021-02-22,3229956,20,Closed,Pothole,32.8327231,-117.14604,6
2021,Feb,2021-02-02,2021,Feb,2021-02-05,3229971,3,Closed,Pothole,32.7701454,-117.06246,9
2021,Feb,2021-02-03,2021,Feb,2021-02-19,3230037,16,Closed,Pothole,32.778818,-117.06671,9
2021,Feb,2021-02-03,2021,Feb,2021-02-19,3230038,16,Closed,Pothole,32.7794178,-117.06637,7
2021,Feb,2021-02-03,2021,Feb,2021-02-22,3230040,19,Closed,Pothole,32.8230322,-117.12751,6
2021,Feb,2021-02-03,2021,Feb,2021-02-24,3230045,21,Closed,Pothole,32.7633008,-117.0796,9
2021,Feb,2021-02-03,2021,Feb,2021-02-03,3230051,0,Closed,Pothole,32.8095333,-117.14449,7
2021,Feb,2021-02-03,2021,Feb,2021-02-04,3230184,1,Closed,Pothole,32.742622,-117.07419,4
2021,Feb,2021-02-03,2021,Feb,2021-02-11,3230235,8,Closed,Pothole,32.7317235,-117.16549,3
2021,Feb,2021-02-03,2021,Feb,2021-02-18,3230236,15,Closed,Pothole,32.8010609,-117.06497,7
2021,Feb,2021-02-03,2021,Mar,2021-03-04,3230244,29,Closed,Pothole,32.8105697,-117.26431,1
2021,Feb,2021-02-03,2021,Feb,2021-02-22,3230287,19,Closed,Pothole,32.792575,-117.12285,7
2021,Feb,2021-02-03,2021,Feb,2021-02-17,3230302,14,Closed,Pothole,32.8456774,-117.20106,6
2021,Feb,2021-02-03,2021,Feb,2021-02-17,3230344,14,Closed,Pothole,32.7435707,-117.14874,3
2021,Feb,2021-02-03,2021,Feb,2021-02-22,3230356,19,Closed,Pothole,32.8320827,-117.18258,6
2021,Feb,2021-02-03,2021,Feb,2021-02-18,3230441,15,Closed,Pothole,32.8067852,-117.21526,2
2021,Feb,2021-02-03,2021,Feb,2021-02-18,3230451,15,Closed,Pothole,32.8360992,-117.20741,6
2021,Feb,2021-02-03,2021,Feb,2021-02-04,3230484,1,Closed,Pothole,32.8071072,-117.21458,2
2021,Feb,2021-02-03,2021,Feb,2021-02-22,3230567,19,Closed,Pothole,32.8357425,-117.17398,6
2021,Feb,2021-02-03,2021,Feb,2021-02-22,3230578,19,Closed,Pothole,32.8361281,-117.17469,6
2021,Feb,2021-02-03,2021,Feb,2021-02-18,3230602,15,Closed,Pothole,32.7167396,-117.16102,3
2021,Feb,2021-02-03,2021,Feb,2021-02-04,3230607,1,Closed,Pothole,32.8315466,-117.13862,6
2021,Feb,2021-02-03,2021,Feb,2021-02-19,3230652,16,Closed,Pothole,32.73092,-117.16936,3
2021,Feb,2021-02-03,2021,Feb,2021-02-03,3230654,0,Referred,Pothole,32.9167833,-117.11317,5
2021,Feb,2021-02-03,2021,Mar,2021-03-12,3230691,37,Closed,Pothole,32.7096195,-117.06235,4
2021,Feb,2021-02-03,2021,Feb,2021-02-04,3230694,1,Closed,Pothole,32.7097703,-117.06234,4
2021,Feb,2021-02-03,2021,Feb,2021-02-03,3230712,0,Referred,Pothole,32.8235972,-117.15518,6
2021,Feb,2021-02-03,2021,Feb,2021-02-24,3230721,21,Closed,Pothole,32.6863481,-117.11062,8
2021,Feb,2021-02-03,2021,Mar,2021-03-04,3230790,29,Closed,Pothole,32.7763531,-117.05267,9
2021,Feb,2021-02-03,2021,Feb,2021-02-22,3230797,19,Closed,Pothole,32.8929447,-117.2016,6
2021,Feb,2021-02-03,2021,Feb,2021-02-18,3230813,15,Closed,Pothole,32.73657,-117.23117,2
2021,Feb,2021-02-05,2021,Feb,2021-02-05,3232939,0,Closed,Pothole,32.7914737,-117.15984,7
2021,Feb,2021-02-03,2021,Mar,2021-03-23,3230853,48,Closed,Pothole,32.8181004,-117.20286,2
2021,Feb,2021-02-03,2021,Feb,2021-02-03,3230929,0,Closed,Pothole,32.7363903,-117.13512,3
2021,Feb,2021-02-03,2021,Mar,2021-03-04,3230938,29,Closed,Pothole,32.846095,-117.27234,1
2021,Feb,2021-02-03,2021,Feb,2021-02-22,3230951,19,Closed,Pothole,32.8083484,-117.14682,7
2021,Feb,2021-02-03,2021,Feb,2021-02-22,3230952,19,Closed,Pothole,32.8093937,-117.14363,7
2021,Feb,2021-02-03,2021,Feb,2021-02-19,3230953,16,Closed,Pothole,32.7632957,-117.06666,9
2021,Feb,2021-02-03,2021,Feb,2021-02-04,3230962,1,Closed,Pothole,32.8318083,-117.13879,6
2021,Feb,2021-02-03,2021,Feb,2021-02-03,3231024,0,Closed,Pothole,32.7690286,-117.11896,3
2021,Feb,2021-02-03,2021,Feb,2021-02-18,3231064,15,Closed,Pothole,32.7674581,-117.21453,2
2021,Feb,2021-02-03,2021,Feb,2021-02-03,3231083,0,Referred,Pothole,32.7481863,-117.11484,9
2021,Feb,2021-02-03,2021,Feb,2021-02-04,3231178,1,Closed,Pothole,32.7489521,-117.16977,3
2021,Feb,2021-02-03,2021,Feb,2021-02-19,3231183,16,Closed,Pothole,32.788163,-117.24021,2
2021,Feb,2021-02-03,,,,3231190,53,In Process,Pothole,32.7146383,-117.22535,2
2021,Feb,2021-02-03,,,,3231191,53,In Process,Pothole,32.7144666,-117.22557,2
2021,Feb,2021-02-03,2021,Feb,2021-02-04,3231212,1,Closed,Pothole,32.7916866,-117.06772,7
2021,Feb,2021-02-03,,,,3231214,53,In Process,Pothole,32.6014877,-117.0925,8
2021,Feb,2021-02-03,2021,Feb,2021-02-24,3231221,21,Closed,Pothole,32.5551934,-117.04922,8
2021,Feb,2021-02-03,2021,Feb,2021-02-04,3231228,1,Closed,Pothole,32.7129376,-117.15165,3
2021,Feb,2021-02-03,2021,Feb,2021-02-04,3231246,1,Closed,Pothole,32.8062817,-117.21784,2
2021,Feb,2021-02-03,2021,Feb,2021-02-18,3231251,15,Closed,Pothole,32.8066323,-117.21626,2
2021,Feb,2021-02-03,2021,Feb,2021-02-04,3231264,1,Closed,Pothole,33.0159399,-117.0588,5
2021,Feb,2021-02-03,2021,Feb,2021-02-17,3231300,14,Closed,Pothole,32.7619383,-117.14611,3
2021,Feb,2021-02-04,2021,Feb,2021-02-22,3232460,18,Closed,Pothole,32.7410978,-117.12218,3
2021,Feb,2021-02-03,2021,Feb,2021-02-25,3231314,22,Closed,Pothole,32.88305,-117.22126,1
2021,Feb,2021-02-03,2021,Feb,2021-02-04,3231317,0,Closed,Pothole,32.7519701,-117.15807,3
2021,Feb,2021-02-03,2021,Feb,2021-02-18,3231333,15,Closed,Pothole,32.9064874,-117.12911,6
2021,Feb,2021-02-04,2021,Mar,2021-03-25,3231376,49,Closed,Pothole,32.7501731,-117.09554,9
2021,Feb,2021-02-04,2021,Mar,2021-03-02,3231491,26,Closed,Pothole,32.7351526,-117.09548,9
2021,Feb,2021-02-04,2021,Feb,2021-02-19,3231528,15,Closed,Pothole,32.796876,-117.25216,2
2021,Feb,2021-02-04,2021,Feb,2021-02-19,3231593,15,Closed,Pothole,32.7303283,-117.15937,3
2021,Feb,2021-02-04,2021,Mar,2021-03-16,3231609,40,Closed,Pothole,32.9830085,-117.07607,5
2021,Feb,2021-02-04,2021,Feb,2021-02-23,3231610,19,Closed,Pothole,32.9813805,-117.07461,5
2021,Feb,2021-02-04,2021,Mar,2021-03-01,3231630,25,Closed,Pothole,32.5719184,-116.99893,8
2021,Feb,2021-02-04,2021,Feb,2021-02-22,3231739,18,Closed,Pothole,32.8558595,-117.25357,1
2021,Feb,2021-02-04,2021,Feb,2021-02-26,3231799,22,Closed,Pothole,32.5837949,-117.09262,8
2021,Feb,2021-02-04,2021,Feb,2021-02-05,3231826,1,Closed,Pothole,32.7686004,-117.18292,2
2021,Feb,2021-02-04,2021,Feb,2021-02-04,3231871,0,Closed,Pothole,32.8481717,-117.20379,1
2021,Feb,2021-02-04,2021,Feb,2021-02-04,3231885,0,Closed,Pothole,32.8276928,-117.0817,7
2021,Feb,2021-02-04,2021,Feb,2021-02-05,3231957,1,Closed,Pothole,32.7686383,-117.18292,2
2021,Feb,2021-02-04,,,,3231967,52,In Process,Pothole,32.6776312,-117.0456,4
2021,Feb,2021-02-04,2021,Feb,2021-02-09,3231969,5,Closed,Pothole,32.6773841,-117.04541,4
2021,Feb,2021-02-04,2021,Feb,2021-02-05,3231972,1,Closed,Pothole,32.7685594,-117.18302,2
2021,Feb,2021-02-04,2021,Mar,2021-03-01,3232304,25,Closed,Pothole,32.7974548,-117.02471,7
2021,Feb,2021-02-04,,,,3232319,52,In Process,Pothole,32.7472268,-117.12335,3
2021,Feb,2021-02-04,2021,Feb,2021-02-05,3232364,1,Closed,Pothole,32.7808906,-117.10138,7
2021,Feb,2021-02-04,2021,Feb,2021-02-17,3232379,13,Closed,Pothole,32.8338566,-117.11808,7
2021,Feb,2021-02-04,2021,Mar,2021-03-04,3232390,28,Closed,Pothole,33.0054361,-117.09134,5
2021,Feb,2021-02-04,2021,Feb,2021-02-04,3232396,0,Referred,Pothole,32.8543803,-117.23327,1
2021,Feb,2021-02-04,2021,Feb,2021-02-05,3232410,1,Closed,Pothole,32.7499829,-117.16014,3
2021,Feb,2021-02-04,2021,Feb,2021-02-04,3232440,0,Closed,Pothole,32.7532168,-117.12572,3
2021,Feb,2021-02-04,2021,Feb,2021-02-19,3232452,15,Closed,Pothole,32.7810193,-117.06465,7
